gcc -fopenmp -c src/main.c
gcc -fopenmp -c src/parallel_tasks.c
gcc -fopenmp -c src/utilities.c
gcc -fopenmp -lm -g -o schooling main.o parallel_tasks.o utilities.o
rm -f *.o
Fish #	x	y	w
21910	39.08	-88.22	73.33
21911	-70.25	55.39	66.97
21912	77.36	50.76	69.96
21913	-90.85	89.93	70.28
21914	-54.86	-15.32	71.60
21915	-97.00	38.99	71.87
21916	-35.27	-25.40	69.81
21917	64.16	78.09	71.25
21918	-76.47	65.08	70.31
21919	98.52	38.01	71.38
21920	-9.95	-65.98	73.38
21921	69.85	64.39	69.12
21922	71.08	-36.74	70.16
21923	-36.01	28.18	70.58
21924	76.75	-83.14	70.76
21925	57.87	14.82	71.63
21926	-73.16	86.23	69.48
21927	-28.59	-95.80	72.62
21928	37.98	-20.03	74.09
21929	96.73	82.12	68.13
21930	65.25	97.73	70.86
21931	21.11	-72.23	72.58
21932	-27.87	-13.93	72.12
21933	-92.34	-3.34	73.50
21934	-49.45	-93.82	70.92
21935	-64.53	40.80	74.16
21936	-59.40	-96.88	73.50
21937	5.99	-88.71	74.71
21938	-33.02	70.38	73.00
21939	36.47	-56.67	70.40
21940	85.85	-4.46	75.34
21941	57.35	-86.71	72.02
21942	-16.23	-71.64	71.47
21943	-82.11	-80.25	71.90
21944	8.33	-86.38	71.54
21945	-96.92	-27.42	75.74
21946	-88.85	22.99	73.57
21947	2.95	-14.91	70.96
21948	-92.34	10.41	75.95
21949	81.55	-39.79	72.59
21950	15.79	-84.58	71.17
21951	-99.79	55.79	69.92
21952	-81.06	6.60	68.93
21953	67.08	-15.48	69.52
21954	-22.22	4.55	74.61
21955	26.45	-36.38	71.82
21956	100.29	-14.80	75.79
21957	-21.49	-17.34	73.49
21958	13.76	-3.20	70.80
21959	2.81	-78.51	74.17
21960	11.42	4.49	72.59
21961	-4.53	24.77	72.97
21962	-72.72	95.82	70.97
21963	-91.54	-63.26	71.06
21964	7.23	89.61	70.27
21965	-3.66	-75.98	70.24
21966	-94.77	-2.25	71.85
21967	79.42	-76.42	71.22
21968	-96.05	46.10	72.71
21969	8.70	-17.67	73.21
21970	-48.75	-63.85	70.38
21971	46.15	-49.87	70.99
21972	19.95	-76.54	69.00
21973	31.99	-66.49	72.34
21974	20.26	-64.00	70.18
21975	-45.39	-69.52	67.32
21976	39.89	49.08	72.60
21977	54.85	68.17	70.59
21978	48.10	63.51	74.71
21979	-94.30	-45.86	67.60
21980	52.13	0.24	72.42
21981	-21.24	58.36	72.64
21982	98.39	-41.82	72.88
21983	82.54	-97.46	69.03
21984	-96.73	-10.16	71.03
21985	-15.33	-46.48	69.46
21986	25.79	-70.18	73.85
21987	4.85	-53.87	74.05
21988	-44.72	-61.75	70.87
21989	-19.76	74.14	72.61
21990	-27.35	35.65	73.32
21991	-94.79	-86.86	65.92
21992	-15.07	58.87	70.77
21993	82.11	-66.97	71.59
21994	22.98	87.21	72.28
21995	-11.63	-24.29	72.29
21996	-11.14	65.73	74.68
21997	-66.33	-12.95	74.15
21998	-76.70	-82.99	72.79
21999	-8.81	-72.22	73.14
22000	7.24	74.26	71.97
22001	-17.90	-65.97	68.60
22002	-95.33	87.15	75.14
22003	-20.84	-42.65	71.95
22004	-77.60	59.81	70.82
22005	-67.12	-3.15	72.77
22006	-5.14	-62.30	73.14
22007	9.99	80.79	69.51
22008	96.37	-8.31	71.21
22009	-85.98	19.55	78.69
22010	-22.29	0.98	73.45
22011	96.06	65.96	72.98
22012	-34.09	-69.47	69.47
22013	-46.39	-10.19	75.20
22014	-53.46	43.80	73.74
22015	18.59	53.98	75.72
22016	17.66	99.49	72.90
22017	88.81	22.93	70.80
22018	86.24	-31.03	70.90
22019	80.28	-89.77	76.27
22020	-72.62	-86.84	72.30
22021	7.08	24.24	71.70
22022	-49.14	-82.74	73.65
22023	3.02	-51.97	71.18
22024	9.56	17.04	72.51
22025	67.78	87.87	69.63
22026	-82.57	63.03	73.65
22027	55.63	-15.66	72.39
22028	93.96	-91.96	75.17
22029	73.15	-59.30	72.97
22030	53.44	-8.66	71.95
22031	94.88	-28.50	78.65
22032	-9.17	82.09	69.93
22033	94.63	-22.13	73.90
22034	-49.94	75.31	75.50
22035	-12.70	-21.96	72.85
22036	88.67	94.58	71.89
22037	-98.12	-60.47	72.14
22038	-87.16	5.10	72.59
22039	-13.44	22.20	68.14
22040	-77.66	-44.26	70.55
22041	8.67	-60.03	74.43
22042	-82.03	-36.90	72.91
22043	24.71	-87.67	71.27
22044	-28.06	-1.54	73.03
22045	-47.97	-73.62	72.00
22046	89.60	-52.49	71.35
22047	-3.52	-18.77	72.97
22048	-71.41	-9.29	73.87
22049	57.09	-20.15	72.55
22050	-33.58	-54.21	73.16
22051	58.29	-44.91	72.34
22052	-59.43	59.97	72.73
22053	-6.17	-47.79	71.67
22054	-34.13	81.39	74.48
22055	74.01	-11.99	73.69
22056	-62.87	-16.52	73.50
22057	27.18	-45.90	75.14
22058	46.97	-47.72	75.42
22059	-33.97	-80.69	71.20
22060	49.34	18.66	74.08
22061	-54.91	38.74	72.59
22062	65.16	42.57	72.11
22063	-79.24	94.96	72.20
22064	-68.12	78.65	71.19
22065	-25.79	-0.10	74.33
22066	-75.76	-65.90	69.98
22067	54.39	-35.79	70.26
22068	94.07	-50.38	73.11
22069	17.82	-41.47	72.20
22070	-69.20	-8.37	72.20
22071	46.94	-30.87	72.49
22072	72.71	-25.88	74.34
22073	23.23	20.48	70.26
22074	25.80	89.06	71.30
22075	40.59	-25.26	74.70
22076	6.92	85.28	72.68
22077	-84.73	-27.72	72.25
22078	25.05	-65.77	75.04
22079	-32.36	59.33	73.47
22080	-86.12	43.45	73.44
22081	-42.77	-61.47	73.11
22082	75.95	-86.98	68.97
22083	4.14	68.61	74.39
22084	-36.96	-79.45	71.53
22085	-73.45	-6.16	73.15
22086	11.18	74.09	70.89
22087	61.77	-14.31	73.40
22088	-52.00	-14.00	72.88
22089	-95.42	74.40	73.21
22090	-26.75	44.17	72.18
22091	-50.06	81.77	70.43
22092	28.45	-34.19	72.48
22093	-46.55	-45.90	71.13
22094	1.45	20.29	75.82
22095	-85.77	14.33	75.36
22096	-35.07	-29.14	71.74
22097	52.46	-61.52	73.97
22098	-15.52	-44.21	71.58
22099	-91.30	46.32	72.77
22100	-24.25	-64.76	71.29
22101	-58.64	87.73	75.12
22102	-90.27	-96.07	72.48
22103	-27.77	-41.27	71.35
22104	-12.08	-22.00	74.20
22105	-68.26	61.98	70.99
22106	-77.43	-18.72	66.48
22107	42.74	51.42	69.28
22108	45.49	97.19	69.29
22109	-93.27	-52.66	67.19
22110	17.48	-80.44	71.34
22111	62.27	80.81	69.67
22112	-9.77	14.73	73.01
22113	-79.31	73.71	68.14
22114	70.33	-69.81	72.10
22115	22.43	-53.12	76.42
22116	-34.76	62.19	68.22
22117	-65.59	-26.23	72.78
22118	66.52	7.04	76.74
22119	33.10	-46.96	68.18
22120	84.44	64.04	70.08
22121	-84.99	-93.79	70.19
22122	-53.08	58.16	75.10
22123	57.44	92.21	68.27
22124	54.15	64.56	69.10
22125	-59.85	-28.77	69.98
22126	83.73	-98.77	71.79
22127	-45.36	-24.45	73.16
22128	14.56	-25.67	71.19
22129	-51.14	-14.11	69.22
22130	3.52	71.49	76.83
22131	31.76	69.76	70.42
22132	34.68	65.77	72.71
22133	-56.47	-0.00	74.91
22134	-26.59	76.63	71.17
22135	55.04	-42.35	75.52
22136	41.27	70.65	72.13
22137	-34.94	87.39	70.56
22138	29.00	-77.30	71.08
22139	79.80	-16.65	73.27
22140	87.06	-80.65	69.85
22141	54.78	70.59	71.89
22142	-80.22	-90.98	75.14
22143	-54.86	34.34	69.23
22144	-16.25	-4.19	73.87
22145	-79.38	87.07	70.57
22146	-33.70	53.18	70.23
22147	56.83	-98.62	73.61
22148	19.96	99.36	72.10
22149	0.18	92.17	73.17
22150	76.19	-43.78	72.34
22151	-48.98	16.46	71.35
22152	-73.13	14.48	72.33
22153	3.24	54.47	73.88
22154	37.78	-16.36	70.81
22155	-62.78	21.84	74.67
22156	1.59	92.80	72.87
22157	-6.97	23.57	71.74
22158	-96.98	37.98	71.05
22159	-40.29	-14.83	70.87
22160	-66.02	-21.47	68.88
22161	-27.36	-0.31	73.49
22162	-67.88	-72.13	72.20
22163	-0.53	50.87	71.02
22164	-71.57	-98.35	66.86
22165	42.84	-95.78	73.18
22166	-43.53	92.46	71.91
22167	19.87	-16.26	72.69
22168	7.74	-76.48	70.75
22169	-63.59	-55.48	71.82
22170	6.56	-25.77	73.57
22171	67.36	-90.65	72.58
22172	-32.37	-38.60	71.46
22173	33.52	-29.95	69.86
22174	-98.83	90.83	71.39
22175	54.42	-65.24	72.26
22176	-30.04	-71.95	74.29
22177	34.24	2.08	72.72
22178	-45.28	-65.89	70.29
22179	-48.05	-17.65	71.84
22180	-64.24	94.79	70.95
22181	-13.83	-6.97	71.79
22182	89.05	-93.96	67.60
22183	75.57	-4.01	71.91
22184	-69.84	-86.62	67.70
22185	40.50	36.51	76.68
22186	-10.59	8.07	70.57
22187	45.47	56.04	70.46
22188	69.46	-20.41	72.84
22189	-74.31	70.84	67.48
22190	-28.78	81.10	70.83
22191	-96.60	40.78	74.05
22192	-92.44	38.64	71.98
22193	-58.55	-37.32	72.07
22194	73.15	-6.60	71.11
22195	46.64	-90.68	70.70
22196	-10.41	-67.60	70.78
22197	1.95	-23.37	70.01
22198	-60.95	-22.88	73.28
22199	72.22	-31.80	72.01
22200	-10.10	12.32	72.88
22201	-95.28	78.30	71.81
22202	-80.21	50.98	71.90
22203	34.74	89.66	72.74
22204	-68.83	60.83	72.65
22205	60.30	1.79	71.97
22206	40.94	63.69	68.22
22207	-59.24	49.09	75.81
22208	3.33	-15.98	73.29
22209	-88.62	-24.51	69.41
22210	76.42	59.01	71.16
22211	-16.59	-34.40	70.95
22212	90.82	85.96	70.15
22213	42.24	-70.54	70.91
22214	-38.12	14.46	72.67
22215	-2.53	52.57	71.33
22216	-73.62	3.39	73.42
22217	30.88	-54.02	73.66
22218	-45.43	-36.38	68.31
22219	-63.37	-16.66	72.59
22220	-75.95	95.53	68.38
22221	86.73	65.18	69.10
22222	59.42	-72.70	74.84
22223	13.68	-38.24	72.68
22224	11.11	25.65	75.37
22225	36.25	-11.47	71.43
22226	-16.14	-79.15	70.66
22227	53.33	-26.12	71.81
22228	-93.59	-3.23	75.98
22229	2.34	-30.71	76.24
22230	-89.57	99.41	71.00
22231	-79.54	-62.18	71.97
22232	2.00	51.54	74.60
22233	-15.80	55.97	72.65
22234	-84.64	20.03	71.98
22235	-59.69	-58.59	70.24
22236	15.96	-71.96	72.11
22237	-93.81	-25.02	74.64
22238	-44.66	20.27	75.06
22239	37.54	65.85	69.63
22240	-53.88	-26.01	71.36
22241	-46.02	30.19	71.96
22242	-4.36	-92.08	70.38
22243	-96.93	0.45	73.28
22244	4.89	5.81	71.24
22245	69.13	15.73	73.65
22246	7.22	88.60	73.48
22247	53.55	-89.98	69.88
22248	40.73	-63.26	71.18
22249	65.19	56.49	71.00
22250	56.17	-93.30	71.22
22251	97.30	-28.67	74.69
22252	-66.66	-95.91	72.04
22253	47.52	-11.72	69.60
22254	23.76	-15.94	67.91
22255	-45.86	70.29	73.75
22256	56.65	8.52	72.92
22257	-0.53	-47.31	70.30
22258	17.24	2.94	72.43
22259	52.13	-78.87	68.79
22260	-90.65	22.27	73.53
22261	37.46	16.18	75.21
22262	10.86	-9.39	71.27
22263	23.99	-48.80	70.45
22264	27.15	-10.42	72.08
22265	-92.11	-15.88	72.46
22266	-5.52	-94.41	73.77
22267	55.25	27.02	74.50
22268	-90.32	3.37	68.52
22269	-85.09	33.44	76.53
22270	87.63	-29.55	73.15
22271	4.53	44.08	74.76
22272	77.17	-96.00	69.70
22273	96.56	-5.39	71.63
22274	7.95	49.10	72.36
22275	16.74	18.10	69.63
22276	-29.44	-45.59	71.93
22277	-66.32	81.82	71.13
22278	44.41	58.87	71.06
22279	-66.58	-28.64	69.73
22280	-51.95	-57.89	70.57
22281	54.28	42.33	69.89
22282	-52.90	9.13	73.29
22283	-30.25	-42.82	73.26
22284	-87.50	-14.54	69.71
22285	89.82	98.53	69.49
22286	54.91	-5.25	74.19
22287	41.61	32.67	70.52
22288	-2.24	38.97	73.09
22289	-72.71	-93.30	71.00
22290	-12.73	43.03	74.89
22291	24.40	58.63	68.23
22292	96.44	58.88	71.82
22293	40.45	40.45	69.57
22294	16.75	74.47	70.16
22295	-88.79	64.00	73.90
22296	-84.42	65.29	69.98
22297	7.73	-35.52	71.88
22298	-25.57	76.88	71.16
22299	21.65	-13.27	71.64
22300	-36.86	11.87	72.19
22301	-13.74	-82.95	72.35
22302	-94.37	-71.73	71.37
22303	49.72	4.58	71.87
22304	67.64	76.81	69.94
22305	10.88	-44.10	71.78
22306	20.44	-65.11	70.89
22307	-84.47	17.07	74.02
22308	92.77	55.18	69.72
22309	-44.28	8.52	74.10
22310	29.45	-32.07	69.50
22311	-27.28	46.63	74.00
22312	-67.97	82.45	73.58
22313	-88.09	7.45	73.54
22314	60.13	30.76	71.49
22315	94.38	-76.53	72.02
22316	-55.76	-19.16	72.65
22317	-58.68	-49.14	68.80
22318	9.30	90.84	76.02
22319	54.24	-21.46	72.60
22320	68.25	-34.28	69.71
22321	34.24	-9.52	72.54
22322	-0.39	48.37	74.82
22323	-92.04	-8.22	73.98
22324	2.96	-33.92	73.58
22325	-99.90	-66.99	71.10
22326	32.21	-24.18	74.18
22327	80.44	66.04	71.44
22328	-43.33	90.35	73.89
22329	-28.51	-82.60	73.36
22330	22.51	-33.93	71.52
22331	-59.72	66.95	71.64
22332	45.70	-19.20	74.23
22333	-84.79	-43.99	75.43
22334	-27.36	71.05	72.78
22335	34.54	-57.51	71.48
22336	-63.63	-32.61	74.61
22337	33.17	35.18	71.37
22338	-83.84	40.33	72.15
22339	-73.64	19.91	72.10
22340	-95.00	-71.34	70.67
22341	53.72	38.02	69.73
22342	2.28	32.36	73.18
22343	2.66	60.55	71.18
22344	24.91	74.34	71.82
22345	76.76	-53.58	68.87
22346	-59.39	-82.97	78.79
22347	-86.43	88.72	73.87
22348	-2.37	-70.42	71.88
22349	-54.68	70.47	67.77
22350	-98.78	79.07	69.92
22351	-87.64	-63.20	74.30
22352	-52.15	45.33	70.83
22353	72.98	-36.59	68.99
22354	-15.15	98.54	70.54
22355	81.92	-10.14	72.62
22356	-73.80	36.04	73.18
22357	-73.33	30.08	69.81
22358	-31.19	30.13	72.08
22359	-10.56	91.92	76.50
22360	3.47	-34.81	73.25
22361	-59.66	44.69	67.75
22362	-17.57	-46.89	70.34
22363	32.80	79.06	72.87
22364	-15.51	77.72	72.57
22365	48.53	-14.49	72.01
22366	57.59	60.88	72.01
22367	24.11	-95.16	72.32
22368	6.61	-4.91	71.80
22369	-30.75	91.86	73.63
22370	-5.77	-48.83	70.83
22371	-17.88	21.03	74.29
22372	88.01	8.99	75.77
22373	-49.89	-43.18	72.08
22374	-60.88	38.55	72.02
22375	-51.47	42.99	71.84
22376	-95.66	-10.92	70.29
22377	-12.72	-13.63	73.17
22378	43.39	-78.92	71.68
22379	-36.38	-70.92	71.61
22380	100.20	-86.85	68.50
22381	14.79	58.39	70.37
22382	75.23	-60.90	72.83
22383	64.43	-17.36	71.77
22384	33.79	-68.32	70.84
22385	-24.90	-72.39	74.26
22386	-16.35	56.41	69.88
22387	48.64	-27.94	71.35
22388	-34.20	98.15	73.15
22389	29.88	5.32	70.68
22390	38.30	77.61	71.72
22391	-52.29	42.64	70.84
22392	-32.71	35.79	67.06
22393	-70.79	-88.12	71.43
22394	57.67	-6.77	69.33
22395	-60.24	56.28	71.48
22396	6.78	55.55	73.97
22397	14.07	-17.59	66.44
22398	93.45	-21.30	67.25
22399	64.64	25.83	74.24
22400	12.19	-60.66	73.05
22401	53.85	96.64	78.11
22402	95.55	2.89	73.82
22403	-32.50	-38.04	68.25
22404	1.24	95.58	73.00
22405	66.68	-59.45	69.20
22406	72.99	-85.41	71.74
22407	82.79	-57.92	73.15
22408	49.99	-88.41	73.37
22409	-47.04	6.06	75.35
22410	4.22	-8.08	73.71
22411	-36.66	-89.00	72.73
22412	-51.13	79.81	70.65
22413	-6.80	-59.08	70.69
22414	-42.29	-40.55	68.38
22415	66.35	69.10	72.15
22416	-2.21	20.40	72.06
22417	63.73	-6.26	72.88
22418	-75.91	-69.56	70.81
22419	54.90	24.13	75.79
22420	-72.78	22.78	73.61
22421	64.67	-98.79	69.70
22422	35.57	47.66	69.79
22423	-57.51	-14.04	72.61
22424	58.26	-4.74	74.11
22425	92.22	-37.92	71.62
22426	87.78	-42.85	68.68
22427	-26.12	-64.35	71.27
22428	-62.64	67.48	70.40
22429	-23.04	-6.13	73.69
22430	-73.87	-56.09	71.14
22431	-36.64	23.32	71.56
22432	65.51	-73.50	72.81
22433	-82.34	88.20	75.81
22434	-40.66	73.96	70.72
22435	13.12	-14.05	71.36
22436	-3.06	-21.40	72.28
22437	-12.24	-68.09	73.48
22438	-74.14	29.06	69.55
22439	19.67	85.32	71.04
22440	-75.89	11.09	73.43
22441	-53.20	-86.91	71.99
22442	69.04	21.67	71.73
22443	-50.26	-95.00	73.52
22444	-11.85	28.30	74.97
22445	0.07	13.88	72.62
22446	71.01	62.03	73.64
22447	-61.20	37.32	70.80
22448	89.73	-44.34	71.59
22449	26.12	-50.73	72.64
22450	-68.99	-59.96	70.55
22451	35.22	25.75	73.47
22452	19.04	-77.02	72.70
22453	59.86	44.30	69.83
22454	53.04	-20.87	74.73
22455	28.42	76.55	74.77
22456	90.01	77.22	72.12
22457	89.64	59.85	71.99
22458	-3.51	-60.42	71.96
22459	65.05	84.24	69.89
22460	66.88	-35.49	71.05
22461	-2.07	37.70	73.86
22462	-73.05	35.12	69.86
22463	-24.58	-83.12	75.75
22464	93.38	-99.26	67.83
22465	-33.66	-76.21	73.06
22466	-59.01	-98.04	72.93
22467	50.34	58.63	71.50
22468	-75.26	11.40	73.11
22469	3.33	76.17	75.23
22470	89.73	-68.44	67.42
22471	52.32	79.94	75.53
22472	-92.43	43.57	69.67
22473	39.39	4.46	73.74
22474	83.15	3.44	74.39
22475	-10.89	49.23	69.82
22476	68.55	86.23	70.64
22477	-12.27	96.90	72.38
22478	23.96	62.56	71.19
22479	-85.82	17.34	72.97
22480	64.50	-19.88	73.99
22481	40.73	-96.31	68.43
22482	-18.32	-8.73	68.92
22483	62.92	5.81	74.65
22484	-98.92	-34.35	71.04
22485	-17.21	92.01	71.79
22486	-2.19	-64.09	73.13
22487	70.95	5.18	72.35
22488	77.88	11.74	71.51
22489	-89.36	61.22	73.94
22490	-84.42	-2.05	71.73
22491	9.26	84.13	72.00
22492	-13.42	97.19	74.26
22493	79.23	-90.26	69.63
22494	60.35	93.41	69.75
22495	27.27	25.85	69.56
22496	-26.68	-32.60	72.16
22497	28.53	55.80	74.49
22498	57.67	-7.75	70.68
22499	-37.18	59.75	71.77
22500	58.10	43.20	75.11
22501	50.76	-45.50	70.73
22502	77.91	21.71	73.86
22503	60.68	57.99	70.08
22504	-67.75	70.52	72.27
22505	17.22	-52.17	75.24
22506	-30.53	-72.13	67.33
22507	-67.84	54.05	71.45
22508	-74.14	-87.21	69.29
22509	62.79	86.61	70.05
22510	-93.80	-10.74	73.96
22511	12.25	-19.68	70.65
22512	56.86	-57.41	68.25
22513	-63.88	14.33	71.48
22514	33.63	-3.06	73.23
22515	-27.31	-8.47	72.65
22516	-59.06	-75.96	72.53
22517	47.83	-81.14	71.02
22518	45.15	9.71	72.69
22519	77.05	79.40	72.76
22520	-19.96	-4.73	75.68
22521	-73.58	46.91	73.63
22522	22.74	-41.42	73.53
22523	1.56	49.20	69.66
22524	-29.83	-34.45	68.51
22525	36.01	-22.83	69.38
22526	55.41	-53.34	71.92
22527	57.29	11.27	67.90
22528	-10.15	92.21	73.97
22529	-74.80	-77.72	69.98
22530	-11.05	-1.91	73.99
22531	14.61	30.50	74.71
22532	21.73	-37.56	73.93
22533	49.96	-32.72	72.36
22534	70.36	26.21	69.23
22535	-54.33	-52.20	69.02
22536	-77.53	-28.91	70.27
22537	96.11	46.41	72.95
22538	29.67	-2.73	70.98
22539	-4.99	-99.76	73.17
22540	61.82	-68.38	73.53
22541	-21.99	17.82	75.86
22542	-21.51	-64.10	68.83
22543	-73.11	68.13	69.28
22544	-72.69	-48.31	69.56
22545	91.62	17.46	73.14
22546	49.78	5.63	75.17
22547	-54.04	-27.70	69.91
22548	66.47	95.12	71.27
22549	37.38	37.63	74.13
22550	22.92	83.66	75.78
22551	86.02	45.39	71.29
22552	-44.05	82.33	71.98
22553	-10.19	86.62	76.31
22554	-21.80	84.42	75.93
22555	87.07	-61.19	72.64
22556	-83.56	-35.72	75.27
22557	54.23	-5.68	74.67
22558	0.57	82.92	72.36
22559	-35.74	27.89	72.05
22560	-62.79	-43.93	72.52
22561	-55.25	85.79	74.42
22562	59.90	-8.69	71.88
22563	-44.11	27.97	70.12
22564	-13.97	95.68	71.72
22565	-34.20	-90.05	73.34
22566	79.73	-47.98	73.77
22567	55.15	-63.52	73.49
22568	-66.65	-54.85	69.45
22569	-78.09	11.95	75.04
22570	-70.23	-90.02	73.14
22571	50.56	-54.79	70.22
22572	-25.35	7.39	68.46
22573	42.13	75.03	71.09
22574	-9.68	-93.21	72.88
22575	3.31	25.53	74.07
22576	-37.93	48.06	70.95
22577	12.12	-76.83	74.78
22578	-61.62	67.81	73.90
22579	50.14	25.21	71.90
22580	63.49	-83.26	70.21
22581	34.76	44.42	69.98
22582	-32.44	-11.09	74.02
22583	79.71	1.11	70.90
22584	33.47	-96.98	72.85
22585	-87.95	63.44	67.64
22586	-87.61	62.01	72.44
22587	-90.35	-12.36	72.24
22588	-30.60	52.58	74.39
22589	-38.33	59.72	75.48
22590	59.37	63.78	73.11
22591	-13.15	-77.96	72.93
22592	12.05	98.36	71.99
22593	-56.00	49.23	68.53
22594	65.18	95.14	72.54
22595	-24.97	30.46	72.54
22596	-87.12	-89.60	69.47
22597	-25.12	-18.36	72.41
22598	-1.69	-46.81	74.37
22599	80.75	-68.23	71.04
22600	-42.99	93.40	69.41
22601	95.41	-30.80	72.17
22602	56.61	-94.14	74.42
22603	55.84	-74.99	71.49
22604	57.64	-81.89	68.49
22605	86.73	16.61	75.92
22606	81.50	-27.62	70.29
22607	38.65	-5.46	71.47
22608	-30.06	82.45	70.29
22609	-56.23	-64.69	72.86
22610	77.19	20.20	74.44
22611	66.38	89.87	73.22
22612	30.80	-61.34	71.53
22613	-30.09	-71.49	75.07
22614	-7.75	-47.74	70.61
22615	-38.92	49.46	71.26
22616	-53.94	-43.71	72.85
22617	-81.54	-98.12	69.31
22618	-38.05	74.10	74.48
22619	-71.91	-80.41	66.52
22620	92.01	-87.18	68.23
22621	36.00	75.71	72.50
22622	-14.00	-25.96	66.76
22623	-30.55	55.14	68.68
22624	-42.91	13.82	72.49
22625	90.65	-64.71	71.51
22626	-65.58	56.03	71.19
22627	-74.84	64.62	73.36
22628	94.30	-2.93	72.65
22629	92.12	-12.05	72.12
22630	49.33	-47.39	70.10
22631	-63.19	95.40	70.73
22632	9.90	-44.13	72.61
22633	96.47	71.25	70.67
22634	-69.23	-75.63	71.27
22635	91.24	-78.62	70.60
22636	-62.41	26.44	74.79
22637	96.89	22.79	73.86
22638	-99.12	-32.06	71.85
22639	-21.47	-42.82	73.61
22640	80.36	-30.02	71.39
22641	-7.54	-84.22	73.57
22642	-75.79	17.62	73.31
22643	78.00	-79.89	71.70
22644	-86.71	70.72	76.22
22645	6.26	63.03	73.59
22646	-77.48	42.26	69.27
22647	57.02	33.82	72.12
22648	99.53	54.30	69.59
22649	4.27	-71.10	76.30
22650	78.06	-4.69	71.96
22651	-48.32	-84.15	68.82
22652	-78.25	-50.24	73.71
22653	37.44	-78.96	75.55
22654	15.30	-83.03	72.75
22655	-21.79	-1.94	71.72
22656	-13.86	70.88	72.99
22657	11.83	10.36	68.85
22658	-10.50	-8.97	70.83
22659	30.86	3.79	71.46
22660	-38.65	-63.28	71.06
22661	-35.58	-14.93	69.66
22662	81.18	-76.56	72.62
22663	-81.31	79.51	72.15
22664	78.74	22.17	73.19
22665	-90.79	54.61	73.77
22666	-82.32	-39.51	72.93
22667	70.86	-60.37	68.63
22668	9.05	7.90	75.61
22669	-37.93	-75.05	73.69
22670	26.06	41.69	70.91
22671	22.01	-88.79	73.54
22672	11.37	-65.56	70.95
22673	21.96	-98.13	73.52
22674	26.27	-48.97	72.78
22675	3.86	87.82	72.60
22676	-11.46	69.68	73.34
22677	-27.11	-30.07	66.92
22678	92.53	-8.62	74.78
22679	-50.36	70.67	72.82
22680	-85.05	-41.95	71.72
22681	24.07	-65.97	73.47
22682	16.94	-4.07	69.30
22683	-26.14	-72.80	73.64
22684	-96.17	35.34	75.96
22685	-47.65	28.29	73.45
22686	-23.18	75.36	70.66
22687	38.10	88.99	73.20
22688	-89.40	-39.54	76.37
22689	90.45	37.47	71.14
22690	12.09	-4.09	76.22
22691	24.29	-99.17	72.21
22692	-33.40	98.17	70.08
22693	-29.24	-42.08	73.22
22694	-10.65	20.60	71.08
22695	-72.81	3.70	73.10
22696	78.65	51.86	69.08
22697	38.73	-3.20	72.58
22698	-55.40	-88.61	74.19
22699	23.60	-50.98	72.11
22700	46.13	75.75	74.70
22701	77.71	-76.65	70.45
22702	50.71	17.41	73.36
22703	-87.06	61.71	72.50
22704	77.87	-95.61	69.63
22705	-1.22	-9.64	74.92
22706	-0.50	-77.14	70.53
22707	-10.01	63.10	71.54
22708	-79.76	62.94	71.65
22709	-77.58	9.99	72.90
22710	-17.66	-51.79	71.22
22711	-86.51	-39.01	74.37
22712	-98.93	53.82	72.91
22713	58.19	-53.33	75.80
22714	64.21	-19.22	71.45
22715	-3.31	10.54	74.82
22716	-42.47	-26.59	74.86
22717	34.28	-91.16	72.04
22718	90.82	46.02	74.39
22719	71.95	67.29	69.10
22720	49.81	-31.27	70.39
22721	-41.16	-51.29	70.34
22722	-7.61	50.03	74.47
22723	-86.59	13.23	70.50
22724	12.97	-65.17	72.31
22725	-78.59	96.71	75.09
22726	-15.36	-62.50	71.28
22727	-43.10	-15.49	72.16
22728	89.92	-84.91	68.58
22729	30.98	53.13	68.70
22730	-3.12	-73.13	72.90
22731	-36.54	54.01	70.02
22732	1.88	97.75	73.96
22733	61.25	-7.11	72.68
22734	43.97	32.59	71.93
22735	-38.02	-6.62	72.17
22736	-97.68	20.62	71.78
22737	43.29	-4.29	71.17
22738	-29.75	55.50	67.63
22739	-91.26	82.22	69.53
22740	90.33	-69.05	70.32
22741	78.33	-25.64	75.90
22742	-30.95	-66.16	71.29
22743	58.47	-41.43	71.09
22744	-49.87	-11.55	70.75
22745	-88.70	45.21	69.29
22746	17.32	-24.84	70.46
22747	-0.99	-83.21	73.34
22748	-27.29	-40.14	72.88
22749	11.69	-82.33	70.90
22750	93.45	72.87	71.98
22751	11.45	95.97	73.23
22752	-7.31	-45.66	71.70
22753	-8.11	63.74	73.87
22754	-89.36	-1.98	70.49
22755	44.96	-99.24	72.13
22756	30.37	23.90	71.57
22757	-25.48	97.83	72.75
22758	58.13	-68.00	73.30
22759	-44.80	-92.94	74.85
22760	21.04	-32.91	72.39
22761	51.67	-60.04	72.35
22762	43.25	-48.72	73.17
22763	-43.64	-84.44	74.06
22764	11.54	69.04	71.27
22765	-66.97	5.99	74.69
22766	41.51	45.49	71.38
22767	1.37	-65.60	72.43
22768	99.43	92.05	68.79
22769	97.14	-93.54	68.31
22770	-7.52	41.90	70.39
22771	-91.58	-78.55	72.53
22772	-33.00	-17.65	70.19
22773	-80.72	-75.07	72.35
22774	15.75	-23.93	72.94
